# # tequil.ion_motion                                            FEFF 9.05   
# # POT  SCF  30  5.5000   1, core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=30 Rmt= 1.294 Rnm= 1.406 K  shell
# # Pot 1 Z=26 Rmt= 1.299 Rnm= 1.388
# # Pot 2 Z= 8 Rmt= 1.001 Rnm= 1.077
# # Gam_ch=1.897E+00 H-L exch
# # Mu=-1.177E+01 kf=2.216E+00 Vint=-1.944E+01 Rs_int= 1.637
# # PATH  Rmax= 8.500,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000                                        Global_sig2= 0.00000
#  Energy zero shift, vr, vi   -2.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      2.00     2   1.9294
#           2       0.00000     44.14      1.00     2   2.0260
#           3       0.00000     33.20      1.00     2   2.2641
#           4       0.00000     32.67      1.00     2   2.2783
#           5       0.00000     23.07      1.00     2   2.6041
#           6       0.00000     17.65      1.00     2   2.8236
#           7       0.00000     15.83      1.00     2   2.9631
#           8       0.00000     15.32      1.00     2   3.0060
#           9       0.00000     13.80      1.00     2   3.1459
#          10       0.00000     13.06      1.00     2   3.2211
#          11       0.00000     12.66      1.00     2   3.2613
#          12       0.00000     12.57      1.00     2   3.2735
#          13       0.00000     12.18      1.00     2   3.3171
#          14       0.00000     11.38      1.00     2   3.3916
#          15       0.00000      4.85      2.00     3   3.4061
#          16       0.00000     11.10      1.00     2   3.4234
#          17       0.00000     11.05      1.00     2   3.4288
#          18       0.00000      6.14      2.00     3   3.4406
#          19       0.00000     10.93      1.00     2   3.4714
#          20       0.00000      5.68      2.00     3   3.4993
#          22       0.00000      9.68      2.00     3   3.5225
#          23       0.00000     10.17      1.00     2   3.5338
#          24       0.00000      9.85      1.00     2   3.5750
#          25       0.00000      6.36      2.00     3   3.5880
#          26       0.00000      7.14      2.00     3   3.6516
#          27       0.00000      5.73      2.00     3   3.6562
#          28       0.00000      5.43      2.00     3   3.6654
#          29       0.00000      8.13      2.00     3   3.6996
#          30       0.00000      8.77      1.00     2   3.7279
#          31       0.00000      8.98      1.00     2   3.7647
#          33       0.00000      8.74      1.00     2   3.8052
#          34       0.00000      8.73      1.00     2   3.8066
#          35       0.00000      4.99      1.00     4   3.8580
#          37       0.00000      4.98      1.00     4   3.8588
#          38       0.00000      8.32      1.00     2   3.8810
#          40       0.00000      7.18      2.00     3   3.9764
#          42       0.00000      6.57      2.00     3   4.0012
#          43       0.00000      7.64      1.00     2   4.0149
#          44       0.00000      7.03      1.00     2   4.0331
#          45       0.00000      7.31      2.00     3   4.0328
#          47       0.00000      6.92      1.00     2   4.0557
#          48       0.00000      9.01      2.00     3   4.0803
#          49       0.00000      4.54      2.00     3   4.0873
#          53       0.00000      5.44      2.00     4   4.1935
#          55       0.00000      8.57      2.00     3   4.2076
#          56       0.00000      4.08      2.00     3   4.2369
#          57       0.00000      6.07      1.00     2   4.2466
#          58       0.00000      4.99      2.00     3   4.2788
#          59       0.00000      5.29      2.00     4   4.3043
#          60       0.00000      5.70      1.00     2   4.3416
#          61       0.00000      5.69      1.00     2   4.3432
#          62       0.00000      5.28      2.00     3   4.3530
#          63       0.00000      9.82      2.00     3   4.3713
#          64       0.00000      5.34      1.00     2   4.4386
#          65       0.00000      5.34      1.00     2   4.4408
#          66       0.00000      5.28      1.00     2   4.4568
#          67       0.00000      9.24      2.00     3   4.4651
#          68       0.00000      7.81      2.00     3   4.4697
#          69       0.00000      8.83      2.00     3   4.4737
#          70       0.00000      5.42      1.00     4   4.4961
#          71       0.00000      5.12      1.00     2   4.5041
#          73       0.00000      5.26      2.00     4   4.5332
#          74       0.00000      5.00      1.00     2   4.5403
#          76       0.00000      4.90      1.00     2   4.5737
#          77       0.00000      5.08      1.00     4   4.5870
#          78       0.00000      4.84      1.00     2   4.5923
#          79       0.00000      4.76      1.00     4   4.6059
#          80       0.00000      4.78      1.00     2   4.6113
#          81       0.00000      4.74      1.00     2   4.6233
#          82       0.00000      6.51      2.00     3   4.6400
#          83       0.00000     10.47      2.00     3   4.6719
#          85       0.00000      4.53      1.00     2   4.6970
#          86       0.00000      4.81      2.00     3   4.6969
#          87       0.00000      6.45      2.00     3   4.7110
#          88       0.00000      6.40      1.00     4   4.7205
#          89       0.00000      4.38      1.00     2   4.7518
#          91       0.00000      6.22      2.00     3   4.7793
#          92       0.00000      4.30      1.00     2   4.7805
#          94       0.00000      4.28      1.00     2   4.7858
#          96       0.00000      5.04      2.00     3   4.8017
#          97       0.00000      4.13      2.00     3   4.8023
#         101       0.00000      8.82      2.00     3   4.8468
#         103       0.00000      4.04      2.00     3   4.8606
#         106       0.00000      5.21      1.00     4   4.9079
#         108       0.00000      4.72      2.00     3   4.9205
#         109       0.00000      4.47      1.00     2   4.9225
#         116       0.00000      4.35      1.00     2   4.9701
#         117       0.00000      4.29      1.00     2   4.9970
#         119       0.00000      5.28      2.00     3   5.0313
#         123       0.00000      4.62      2.00     3   5.0937
#         124       0.00000      4.44      2.00     3   5.1036
#         126       0.00000      5.04      2.00     3   5.1538
#         135       0.00000      7.44      2.00     3   5.2284
#         136       0.00000      7.75      2.00     3   5.2382
#         137       0.00000      4.67      1.00     4   5.2477
#         146       0.00000      7.71      2.00     3   5.2915
#         147       0.00000      4.71      1.00     4   5.2917
#         152       0.00000      7.13      2.00     3   5.3574
#         154       0.00000      4.21      1.00     4   5.3608
#         179       0.00000      5.25      2.00     3   5.7234
#         188       0.00000      4.27      2.00     3   5.8261
#   101/ 167 paths used
#  -----------------------------------------------------------------------
#       k          chi          mag           phase @#
    -0.7000   -3.434870E-01  3.504329E-01 -1.371364E+00
    -0.6500   -3.391754E-01  3.421847E-01 -1.438075E+00
    -0.6000   -3.449784E-01  3.463702E-01 -1.481121E+00
    -0.5500   -3.559506E-01  3.568215E-01 -1.500917E+00
    -0.5000   -3.682798E-01  3.691511E-01 -1.502080E+00
    -0.4500   -3.804509E-01  3.816626E-01 -1.491090E+00
    -0.4000   -3.910093E-01  3.928426E-01 -1.474148E+00
    -0.3500   -4.004648E-01  4.033028E-01 -1.452092E+00
    -0.3000   -4.079027E-01  4.119620E-01 -1.430298E+00
    -0.2500   -4.135634E-01  4.189460E-01 -1.410324E+00
    -0.2000   -4.177288E-01  4.244096E-01 -1.393129E+00
    -0.1500   -4.209184E-01  4.288428E-01 -1.378256E+00
    -0.1000   -4.230835E-01  4.320163E-01 -1.367088E+00
    -0.0500   -4.243050E-01  4.338820E-01 -1.360299E+00
     0.0000   -4.246991E-01  4.344975E-01 -1.358022E+00
     0.0500   -4.250866E-01  4.351098E-01 -1.355738E+00
     0.1000   -4.262099E-01  4.369274E-01 -1.348849E+00
     0.1500   -4.279495E-01  4.398923E-01 -1.337245E+00
     0.2000   -4.301046E-01  4.439075E-01 -1.320771E+00
     0.2500   -4.323914E-01  4.488379E-01 -1.299251E+00
     0.3000   -4.344445E-01  4.545127E-01 -1.272528E+00
     0.3500   -4.358913E-01  4.608981E-01 -1.239875E+00
     0.4000   -4.363139E-01  4.682489E-01 -1.199338E+00
     0.4500   -4.347990E-01  4.757158E-01 -1.153009E+00
     0.5000   -4.307013E-01  4.830256E-01 -1.101029E+00
     0.5500   -4.233746E-01  4.902446E-01 -1.042364E+00
     0.6000   -4.119657E-01  4.974925E-01 -9.756815E-01
     0.6500   -3.958762E-01  5.038151E-01 -9.039190E-01
     0.7000   -3.746145E-01  5.092492E-01 -8.265833E-01
     0.7500   -3.473429E-01  5.142764E-01 -7.415086E-01
     0.8000   -3.144335E-01  5.178211E-01 -6.525623E-01
     0.8500   -2.756922E-01  5.203568E-01 -5.583810E-01
     0.9000   -2.312169E-01  5.219667E-01 -4.589117E-01
     0.9500   -1.823868E-01  5.219598E-01 -3.569594E-01
     1.0000   -1.287045E-01  5.214729E-01 -2.493866E-01
     1.0500   -7.228935E-02  5.196919E-01 -1.395529E-01
     1.1000   -1.383439E-02  5.171143E-01 -2.675625E-02
     1.1500    4.595653E-02  5.141336E-01  8.950582E-02
     1.2000    1.048718E-01  5.102656E-01  2.069991E-01
     1.2500    1.637864E-01  5.068117E-01  3.290774E-01
     1.3000    2.197985E-01  5.027935E-01  4.524324E-01
     1.3500    2.735388E-01  4.992223E-01  5.798874E-01
     1.4000    3.231638E-01  4.956317E-01  7.102509E-01
     1.4500    3.680694E-01  4.922505E-01  8.446334E-01
     1.5000    4.072193E-01  4.890751E-01  9.838421E-01
     1.5500    4.386603E-01  4.856393E-01  1.127315E+00
     1.6000    4.616403E-01  4.822397E-01  1.277458E+00
     1.6500    4.732906E-01  4.778853E-01  1.432016E+00
     1.7000    4.729388E-01  4.730747E-01  1.594771E+00
     1.7500    4.580847E-01  4.666064E-01  1.762207E+00
     1.8000    4.281826E-01  4.587514E-01  1.937915E+00
     1.8500    3.829679E-01  4.486714E-01  2.118812E+00
     1.9000    3.228065E-01  4.364941E-01  2.309200E+00
     1.9500    2.503390E-01  4.216010E-01  2.505842E+00
     2.0000    1.702515E-01  4.037757E-01  2.706330E+00
     2.0500    8.785515E-02  3.830982E-01  2.910205E+00
     2.1000    7.764803E-03  3.590259E-01  3.119964E+00
     2.1500   -6.390503E-02  3.314465E-01  3.335614E+00
     2.2000   -1.205369E-01  3.015385E-01  3.552826E+00
     2.2500   -1.587569E-01  2.697998E-01  3.770702E+00
     2.3000   -1.768766E-01  2.357612E-01  3.990012E+00
     2.3500   -1.734713E-01  1.976758E-01  4.212330E+00
     2.4000   -1.531915E-01  1.596268E-01  4.427475E+00
     2.4500   -1.221608E-01  1.225942E-01  4.628277E+00
     2.5000   -8.752536E-02  8.782140E-02  4.794521E+00
     2.5500   -6.084783E-02  6.107569E-02  4.798795E+00
     2.6000   -4.301082E-02  4.329552E-02  4.597647E+00
     2.6500   -3.525235E-02  3.983294E-02  4.228097E+00
     2.7000   -3.671051E-02  4.799304E-02  4.012499E+00
     2.7500   -4.117380E-02  5.540146E-02  3.979418E+00
     2.8000   -4.908245E-02  6.331251E-02  4.028689E+00
     2.8500   -5.912308E-02  7.080156E-02  4.129822E+00
     2.9000   -6.950636E-02  7.720636E-02  4.261976E+00
     2.9500   -7.881003E-02  8.262277E-02  4.407411E+00
     3.0000   -8.587313E-02  8.681198E-02  4.565187E+00
     3.0500   -8.961651E-02  8.963285E-02  4.731483E+00
     3.1000   -8.948413E-02  9.112418E-02  4.902401E+00
     3.1500   -8.559114E-02  9.144610E-02  5.072171E+00
     3.2000   -7.834223E-02  9.079318E-02  5.242275E+00
     3.2500   -6.807768E-02  8.908818E-02  5.413446E+00
     3.3000   -5.564239E-02  8.628145E-02  5.582301E+00
     3.3500   -4.259338E-02  8.289883E-02  5.743577E+00
     3.4000   -2.994181E-02  7.934391E-02  5.896233E+00
     3.4500   -1.822657E-02  7.568022E-02  6.039958E+00
     3.5000   -7.816498E-03  7.216760E-02  6.174662E+00
     3.5500    1.169354E-03  6.901231E-02  6.300130E+00
     3.6000    8.876503E-03  6.641214E-02  6.417244E+00
     3.6500    1.578466E-02  6.449004E-02  6.530459E+00
     3.7000    2.233195E-02  6.324184E-02  6.644089E+00
     3.7500    2.884317E-02  6.264527E-02  6.761654E+00
     3.8000    3.549527E-02  6.260859E-02  6.885971E+00
