# # tequil.ion_motion                                            FEFF 9.05   
# # POT  SCF  30  5.5000   1, core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=30 Rmt= 1.310 Rnm= 1.401 K  shell
# # Pot 1 Z=26 Rmt= 1.276 Rnm= 1.400
# # Pot 2 Z= 8 Rmt= 0.985 Rnm= 1.095
# # Gam_ch=1.897E+00 H-L exch
# # Mu=-1.168E+01 kf=2.136E+00 Vint=-1.812E+01 Rs_int= 1.698
# # PATH  Rmax= 8.500,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000                                        Global_sig2= 0.00000
#  Energy zero shift, vr, vi   -2.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      2.00     2   1.9889
#           2       0.00000     49.40      1.00     2   1.9980
#           3       0.00000     44.70      1.00     2   2.0748
#           4       0.00000     37.84      1.00     2   2.2094
#           5       0.00000     30.93      1.00     2   2.3832
#           6       0.00000     17.78      1.00     2   2.8728
#           7       0.00000     17.10      1.00     2   2.9231
#           8       0.00000     16.97      1.00     2   2.9328
#           9       0.00000     16.66      1.00     2   2.9569
#          10       0.00000     13.65      1.00     2   3.2237
#          11       0.00000     12.67      1.00     2   3.3105
#          12       0.00000     12.67      1.00     2   3.3260
#          13       0.00000     12.34      1.00     2   3.3625
#          14       0.00000      6.88      2.00     3   3.4182
#          15       0.00000      5.80      2.00     3   3.4415
#          16       0.00000      4.40      2.00     3   3.4931
#          17       0.00000      5.42      2.00     3   3.5136
#          18       0.00000      4.05      2.00     3   3.5191
#          19       0.00000     10.65      1.00     2   3.5237
#          20       0.00000      5.44      2.00     3   3.5317
#          21       0.00000      8.18      2.00     3   3.5815
#          22       0.00000     10.17      1.00     2   3.5824
#          23       0.00000     10.15      1.00     2   3.5840
#          24       0.00000      9.46      2.00     3   3.6010
#          25       0.00000     10.36      1.00     2   3.6086
#          26       0.00000     10.31      1.00     2   3.6165
#          27       0.00000      4.12      2.00     3   3.6274
#          28       0.00000      9.75      1.00     2   3.6360
#          29       0.00000     10.15      1.00     2   3.6393
#          30       0.00000      8.66      2.00     3   3.6537
#          31       0.00000      8.81      1.00     2   3.7681
#          32       0.00000      8.55      1.00     2   3.8074
#          33       0.00000      8.50      1.00     2   3.8162
#          34       0.00000      8.28      2.00     3   3.8193
#          35       0.00000      8.31      2.00     3   3.8332
#          36       0.00000      7.78      2.00     3   3.8622
#          38       0.00000      8.45      1.00     2   3.9092
#          42       0.00000      8.10      1.00     2   3.9727
#          43       0.00000      5.46      1.00     4   3.9770
#          44       0.00000      5.45      1.00     4   3.9778
#          45       0.00000      8.06      1.00     2   3.9798
#          46       0.00000      5.32      1.00     4   3.9960
#          49       0.00000      7.25      1.00     2   4.0338
#          50       0.00000     14.07      2.00     3   4.0351
#          51       0.00000      7.13      1.00     2   4.0565
#          52       0.00000     15.44      2.00     4   4.0637
#          53       0.00000      7.19      2.00     3   4.0823
#          54       0.00000      8.72      2.00     3   4.1032
#          56       0.00000      4.87      2.00     3   4.1177
#          57       0.00000     11.36      2.00     3   4.1407
#          58       0.00000      4.32      1.00     4   4.1496
#          59       0.00000      4.55      2.00     3   4.1543
#          60       0.00000      6.51      1.00     2   4.1851
#          61       0.00000      4.42      2.00     3   4.1983
#          62       0.00000     11.13      2.00     4   4.1979
#          63       0.00000      6.30      1.00     2   4.2334
#          64       0.00000      4.24      1.00     4   4.2337
#          66       0.00000      4.79      2.00     3   4.2661
#          68       0.00000     10.48      2.00     3   4.3574
#          69       0.00000     11.04      2.00     4   4.3812
#          71       0.00000      5.68      1.00     2   4.3859
#          72       0.00000      5.62      1.00     2   4.3991
#          73       0.00000      5.15      2.00     3   4.4080
#          74       0.00000      5.43      1.00     2   4.4512
#          75       0.00000      5.43      1.00     2   4.4531
#          76       0.00000      5.31      1.00     2   4.4858
#          77       0.00000      9.41      2.00     3   4.5108
#          78       0.00000     12.00      2.00     3   4.5144
#          79       0.00000      9.74      2.00     3   4.5142
#          80       0.00000      5.05      1.00     2   4.5614
#          81       0.00000      4.22      2.00     3   4.5734
#          82       0.00000      7.61      1.00     4   4.5756
#          83       0.00000      4.43      2.00     3   4.5925
#          85       0.00000      4.93      1.00     2   4.5987
#          86       0.00000      8.07      2.00     3   4.6001
#          87       0.00000      4.92      1.00     2   4.6017
#          89       0.00000      4.87      1.00     2   4.6177
#          90       0.00000      5.59      1.00     4   4.6293
#          91       0.00000      5.30      1.00     4   4.6357
#          92       0.00000     10.19      2.00     3   4.6387
#          94       0.00000      4.69      1.00     2   4.6747
#          95       0.00000      6.16      2.00     3   4.6955
#          96       0.00000      4.62      1.00     2   4.6979
#          97       0.00000      4.61      1.00     2   4.7037
#          99       0.00000      6.16      1.00     4   4.7161
#         100       0.00000     10.26      2.00     3   4.7318
#         101       0.00000      4.49      1.00     2   4.7443
#         103       0.00000      4.32      1.00     4   4.7491
#         105       0.00000      4.93      1.00     2   4.7663
#         106       0.00000      6.37      1.00     4   4.7888
#         108       0.00000      4.35      1.00     2   4.7928
#         109       0.00000      6.00      2.00     3   4.8096
#         110       0.00000      4.19      2.00     3   4.8426
#         112       0.00000      4.53      2.00     3   4.8717
#         113       0.00000      4.52      2.00     3   4.8745
#         115       0.00000      5.14      2.00     3   4.9212
#         117       0.00000      4.47      2.00     3   4.9286
#         119       0.00000      5.08      2.00     3   4.9571
#         120       0.00000      4.22      2.00     3   4.9729
#         124       0.00000      9.99      2.00     3   5.0095
#         125       0.00000      4.28      1.00     2   5.0108
#         126       0.00000      6.63      1.00     4   5.0144
#         127       0.00000      4.25      1.00     2   5.0248
#         131       0.00000      8.75      2.00     3   5.1292
#         132       0.00000      4.86      2.00     3   5.1325
#         134       0.00000      4.50      2.00     3   5.1375
#         136       0.00000      5.52      1.00     4   5.1415
#         141       0.00000      8.05      2.00     3   5.2436
#         143       0.00000      4.99      1.00     4   5.2512
#         185       0.00000      5.08      2.00     3   5.6645
#         188       0.00000      4.16      2.00     3   5.6902
#   111/ 178 paths used
#  -----------------------------------------------------------------------
#       k          chi          mag           phase @#
    -0.7000   -2.410092E-01  2.429768E-01 -1.443450E+00
    -0.6500   -2.266111E-01  2.307623E-01 -1.760759E+00
    -0.6000   -2.378045E-01  2.589181E-01 -1.977438E+00
    -0.5500   -2.653905E-01  3.035587E-01 -2.077675E+00
    -0.5000   -3.003226E-01  3.486895E-01 -2.103791E+00
    -0.4500   -3.385930E-01  3.908791E-01 -2.093977E+00
    -0.4000   -3.747337E-01  4.265683E-01 -2.068912E+00
    -0.3500   -4.108944E-01  4.593813E-01 -2.034389E+00
    -0.3000   -4.418645E-01  4.859889E-01 -2.000218E+00
    -0.2500   -4.674838E-01  5.072158E-01 -1.969239E+00
    -0.2000   -4.878969E-01  5.237380E-01 -1.942894E+00
    -0.1500   -5.047104E-01  5.371506E-01 -1.920112E+00
    -0.1000   -5.168451E-01  5.467528E-01 -1.903082E+00
    -0.0500   -5.240097E-01  5.523987E-01 -1.892785E+00
     0.0000   -5.263779E-01  5.542616E-01 -1.889342E+00
     0.0500   -5.287357E-01  5.561152E-01 -1.885892E+00
     0.1000   -5.357465E-01  5.616194E-01 -1.875515E+00
     0.1500   -5.472151E-01  5.706080E-01 -1.858128E+00
     0.2000   -5.627954E-01  5.828112E-01 -1.833635E+00
     0.2500   -5.819649E-01  5.978675E-01 -1.801957E+00
     0.3000   -6.039986E-01  6.153388E-01 -1.763078E+00
     0.3500   -6.285237E-01  6.352149E-01 -1.716071E+00
     0.4000   -6.558343E-01  6.583410E-01 -1.658090E+00
     0.4500   -6.822486E-01  6.824129E-01 -1.592745E+00
     0.5000   -7.059154E-01  7.068124E-01 -1.520409E+00
     0.5500   -7.255742E-01  7.318582E-01 -1.439657E+00
     0.6000   -7.393518E-01  7.579814E-01 -1.348628E+00
     0.6500   -7.431242E-01  7.826497E-01 -1.251631E+00
     0.7000   -7.349008E-01  8.058921E-01 -1.147914E+00
     0.7500   -7.122796E-01  8.286487E-01 -1.034423E+00
     0.8000   -6.730679E-01  8.483504E-01 -9.163488E-01
     0.8500   -6.160956E-01  8.658427E-01 -7.917105E-01
     0.9000   -5.403492E-01  8.809711E-01 -6.603031E-01
     0.9500   -4.475679E-01  8.919170E-01 -5.256836E-01
     1.0000   -3.372930E-01  9.004833E-01 -3.839318E-01
     1.0500   -2.143056E-01  9.047008E-01 -2.391533E-01
     1.1000   -8.188766E-02  9.050794E-01 -9.059956E-02
     1.1500    5.598145E-02  9.018801E-01  6.211187E-02
     1.2000    1.917327E-01  8.940806E-01  2.161254E-01
     1.2500    3.233258E-01  8.834435E-01  3.746894E-01
     1.3000    4.417468E-01  8.684532E-01  5.336269E-01
     1.3500    5.448348E-01  8.505473E-01  6.952399E-01
     1.4000    6.271280E-01  8.293124E-01  8.574896E-01
     1.4500    6.866074E-01  8.054254E-01  1.020707E+00
     1.5000    7.220098E-01  7.793474E-01  1.184813E+00
     1.5500    7.326905E-01  7.511648E-01  1.348554E+00
     1.6000    7.206747E-01  7.218593E-01  1.513501E+00
     1.6500    6.872348E-01  6.911365E-01  1.677104E+00
     1.7000    6.359482E-01  6.601753E-01  1.842549E+00
     1.7500    5.698017E-01  6.285204E-01  2.006493E+00
     1.8000    4.922714E-01  5.970416E-01  2.172243E+00
     1.8500    4.073062E-01  5.654343E-01  2.337297E+00
     1.9000    3.170211E-01  5.340909E-01  2.506103E+00
     1.9500    2.256468E-01  5.027178E-01  2.676110E+00
     2.0000    1.373988E-01  4.711916E-01  2.845695E+00
     2.0500    5.549893E-02  4.394820E-01  3.014972E+00
     2.1000   -1.828274E-02  4.066571E-01  3.186566E+00
     2.1500   -8.085168E-02  3.724047E-01  3.360443E+00
     2.2000   -1.286710E-01  3.377331E-01  3.532453E+00
     2.2500   -1.606711E-01  3.027158E-01  3.701096E+00
     2.3000   -1.761064E-01  2.668588E-01  3.862310E+00
     2.3500   -1.741033E-01  2.291804E-01  4.004411E+00
     2.4000   -1.602601E-01  1.930885E-01  4.120669E+00
     2.4500   -1.395601E-01  1.604148E-01  4.196786E+00
     2.5000   -1.179726E-01  1.339320E-01  4.219226E+00
     2.5500   -1.048405E-01  1.180113E-01  4.235427E+00
     2.6000   -9.477572E-02  1.079930E-01  4.212445E+00
     2.6500   -9.029679E-02  1.052048E-01  4.173530E+00
     2.7000   -9.269721E-02  1.090598E-01  4.157515E+00
     2.7500   -9.841003E-02  1.138364E-01  4.185720E+00
     2.8000   -1.077216E-01  1.206871E-01  4.244605E+00
     2.8500   -1.195823E-01  1.287516E-01  4.332708E+00
     2.9000   -1.322264E-01  1.370724E-01  4.445692E+00
     2.9500   -1.438381E-01  1.452575E-01  4.572476E+00
     3.0000   -1.528123E-01  1.528129E-01  4.715100E+00
     3.0500   -1.572216E-01  1.592197E-01  4.870980E+00
     3.1000   -1.556780E-01  1.642160E-01  5.036270E+00
     3.1500   -1.479500E-01  1.681889E-01  5.208026E+00
     3.2000   -1.336039E-01  1.709347E-01  5.385946E+00
     3.2500   -1.127986E-01  1.720987E-01  5.568434E+00
     3.3000   -8.672479E-02  1.716452E-01  5.753507E+00
     3.3500   -5.708992E-02  1.699424E-01  5.940586E+00
     3.4000   -2.572107E-02  1.670739E-01  6.128620E+00
     3.4500    5.287239E-03  1.629742E-01  6.315633E+00
     3.5000    3.404196E-02  1.578301E-01  6.500581E+00
     3.5500    5.924784E-02  1.519747E-01  6.683658E+00
     3.6000    7.987432E-02  1.455817E-01  6.863942E+00
     3.6500    9.516853E-02  1.387348E-01  7.039127E+00
     3.7000    1.051830E-01  1.316883E-01  7.208361E+00
     3.7500    1.104492E-01  1.246837E-01  7.371476E+00
     3.8000    1.117225E-01  1.179281E-01  7.528128E+00
     3.8500    1.099189E-01  1.116522E-01  7.677547E+00
     3.9000    1.059850E-01  1.060447E-01  7.820411E+00
     3.9500    1.007537E-01  1.013086E-01  7.958685E+00
     4.0000    9.474058E-02  9.755783E-02  8.094887E+00
     4.0500    8.800304E-02  9.462164E-02  8.230224E+00
     4.1000    8.051684E-02  9.242585E-02  8.367237E+00
     4.1500    7.208567E-02  9.086196E-02  8.508480E+00
     4.2000    6.243166E-02  8.979447E-02  8.655978E+00
