# # tequil.ion_motion                                            FEFF 9.05   
# # POT  SCF  30  5.5000   1, core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=30 Rmt= 1.338 Rnm= 1.420 K  shell
# # Pot 1 Z=26 Rmt= 1.258 Rnm= 1.366
# # Pot 2 Z= 8 Rmt= 1.000 Rnm= 1.075
# # Gam_ch=1.897E+00 H-L exch
# # Mu=-1.191E+01 kf=2.224E+00 Vint=-1.985E+01 Rs_int= 1.631
# # PATH  Rmax= 8.500,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000                                        Global_sig2= 0.00000
#  Energy zero shift, vr, vi   -2.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      2.00     2   1.9674
#           2       0.00000     41.76      1.00     2   2.1117
#           3       0.00000     36.91      1.00     2   2.2164
#           4       0.00000     34.52      1.00     2   2.2749
#           5       0.00000     31.72      1.00     2   2.3508
#           6       0.00000     18.18      1.00     2   2.8694
#           7       0.00000     17.56      1.00     2   2.9155
#           8       0.00000     17.37      1.00     2   2.9300
#           9       0.00000     15.12      1.00     2   3.1160
#          10       0.00000     14.90      1.00     2   3.1354
#          11       0.00000     12.94      1.00     2   3.3300
#          12       0.00000     12.56      1.00     2   3.3373
#          13       0.00000     12.74      1.00     2   3.3521
#          14       0.00000     12.24      1.00     2   3.3699
#          15       0.00000      6.04      2.00     3   3.3844
#          16       0.00000      5.84      2.00     3   3.4392
#          17       0.00000     11.55      1.00     2   3.4422
#          18       0.00000     11.49      1.00     2   3.4491
#          19       0.00000     11.01      1.00     2   3.5024
#          20       0.00000      8.60      2.00     3   3.5041
#          21       0.00000      9.13      2.00     3   3.5945
#          22       0.00000      4.67      2.00     3   3.5970
#          23       0.00000      5.36      2.00     3   3.6117
#          24       0.00000     10.04      1.00     2   3.6221
#          27       0.00000      6.97      2.00     3   3.6968
#          28       0.00000     10.01      1.00     2   3.6995
#          29       0.00000      9.77      1.00     2   3.7350
#          30       0.00000      9.67      1.00     2   3.7502
#          31       0.00000      9.65      1.00     2   3.7525
#          32       0.00000      9.60      1.00     2   3.7609
#          33       0.00000      9.16      1.00     2   3.8305
#          34       0.00000      8.57      1.00     2   3.8353
#          37       0.00000      8.95      2.00     3   3.8806
#          38       0.00000      5.41      2.00     3   3.8932
#          39       0.00000      8.00      1.00     2   3.9303
#          40       0.00000      9.14      2.00     4   3.9346
#          41       0.00000      7.21      2.00     3   3.9491
#          42       0.00000      6.56      2.00     3   3.9817
#          43       0.00000      4.74      2.00     3   3.9853
#          44       0.00000      7.11      2.00     3   4.0092
#          45       0.00000      7.55      1.00     2   4.0128
#          47       0.00000      6.08      2.00     3   4.0328
#          51       0.00000     10.82      2.00     3   4.1895
#          55       0.00000      7.37      2.00     4   4.2423
#          56       0.00000      6.39      1.00     2   4.2552
#          57       0.00000      6.32      1.00     2   4.2702
#          58       0.00000      9.88      2.00     3   4.2729
#          59       0.00000     10.61      2.00     3   4.2828
#          60       0.00000      6.18      1.00     2   4.3054
#          62       0.00000      7.60      2.00     4   4.3181
#          63       0.00000      4.04      2.00     3   4.3266
#          64       0.00000      6.54      2.00     4   4.3281
#          66       0.00000      5.80      1.00     2   4.3986
#          67       0.00000      5.59      1.00     2   4.4554
#          68       0.00000      5.57      1.00     2   4.4628
#          69       0.00000      5.42      1.00     2   4.5053
#          71       0.00000     10.99      2.00     3   4.5394
#          72       0.00000      8.54      2.00     3   4.5398
#          73       0.00000      5.28      1.00     2   4.5438
#          74       0.00000      8.62      2.00     3   4.5843
#          75       0.00000      5.12      1.00     2   4.5914
#          76       0.00000      9.37      2.00     3   4.6087
#          77       0.00000      5.05      1.00     2   4.6135
#          78       0.00000      6.48      1.00     4   4.6160
#          79       0.00000      5.01      1.00     2   4.6260
#          80       0.00000      4.07      2.00     3   4.6255
#          81       0.00000      5.01      1.00     2   4.6265
#          82       0.00000      4.97      1.00     2   4.6411
#          83       0.00000      4.92      1.00     2   4.6558
#          84       0.00000      4.91      1.00     2   4.6577
#          85       0.00000      9.27      2.00     3   4.6814
#          86       0.00000      4.49      1.00     4   4.6810
#          87       0.00000      4.84      1.00     2   4.6824
#          88       0.00000      4.84      1.00     2   4.6830
#          91       0.00000      5.22      1.00     4   4.7121
#          92       0.00000      4.56      1.00     4   4.7132
#          93       0.00000      4.66      2.00     3   4.7146
#          94       0.00000      8.40      2.00     3   4.7230
#          97       0.00000      4.22      2.00     3   4.7454
#          98       0.00000      5.75      2.00     3   4.7561
#         100       0.00000      5.18      1.00     4   4.7714
#         101       0.00000      6.97      2.00     3   4.7762
#         103       0.00000      4.58      1.00     4   4.8326
#         105       0.00000      5.43      2.00     3   4.8389
#         106       0.00000      4.92      2.00     3   4.9107
#         107       0.00000      4.52      2.00     3   4.9135
#         110       0.00000      4.54      2.00     3   4.9345
#         112       0.00000      4.11      2.00     3   4.9427
#         113       0.00000      4.11      1.00     2   4.9497
#         115       0.00000      4.57      1.00     2   4.9633
#         117       0.00000      4.38      1.00     2   5.0399
#         120       0.00000      9.52      2.00     3   5.0479
#         122       0.00000      5.92      1.00     4   5.0546
#         123       0.00000      4.25      1.00     2   5.0904
#         124       0.00000      4.22      1.00     2   5.1027
#         125       0.00000      4.38      2.00     3   5.1065
#         127       0.00000      8.99      2.00     3   5.1307
#         128       0.00000      5.55      1.00     4   5.1371
#         130       0.00000      4.12      1.00     2   5.1482
#         131       0.00000      4.38      2.00     3   5.1622
#         132       0.00000      4.07      2.00     3   5.1964
#         136       0.00000      7.62      2.00     3   5.2420
#         140       0.00000      4.63      2.00     3   5.2645
#         141       0.00000      4.37      1.00     4   5.2684
#         164       0.00000      4.08      2.00     3   5.5487
#         196       0.00000      4.29      2.00     3   5.9372
#   106/ 169 paths used
#  -----------------------------------------------------------------------
#       k          chi          mag           phase @#
    -0.7000   -3.498342E-01  4.153959E-01 -2.140297E+00
    -0.6500   -4.127962E-01  4.717216E-01 -2.075983E+00
    -0.6000   -4.706838E-01  5.175803E-01 -1.999771E+00
    -0.5500   -5.234215E-01  5.566421E-01 -1.918024E+00
    -0.5000   -5.664075E-01  5.877079E-01 -1.840849E+00
    -0.4500   -6.013860E-01  6.132660E-01 -1.767949E+00
    -0.4000   -6.275083E-01  6.331312E-01 -1.704169E+00
    -0.3500   -6.489072E-01  6.506084E-01 -1.643128E+00
    -0.3000   -6.638788E-01  6.640231E-01 -1.591646E+00
    -0.2500   -6.740919E-01  6.742510E-01 -1.549071E+00
    -0.2000   -6.808536E-01  6.819193E-01 -1.514881E+00
    -0.1500   -6.856568E-01  6.880936E-01 -1.486612E+00
    -0.1000   -6.886534E-01  6.924496E-01 -1.466036E+00
    -0.0500   -6.902182E-01  6.949710E-01 -1.453778E+00
     0.0000   -6.907016E-01  6.957965E-01 -1.449706E+00
     0.0500   -6.911658E-01  6.966145E-01 -1.445641E+00
     0.1000   -6.924455E-01  6.990246E-01 -1.433489E+00
     0.1500   -6.942064E-01  7.028977E-01 -1.413376E+00
     0.2000   -6.959092E-01  7.080285E-01 -1.385507E+00
     0.2500   -6.968366E-01  7.141489E-01 -1.350159E+00
     0.3000   -6.961298E-01  7.209437E-01 -1.307669E+00
     0.3500   -6.928649E-01  7.283390E-01 -1.257408E+00
     0.4000   -6.857702E-01  7.367032E-01 -1.196770E+00
     0.4500   -6.734019E-01  7.446702E-01 -1.129727E+00
     0.5000   -6.547025E-01  7.518535E-01 -1.056796E+00
     0.5500   -6.283483E-01  7.583492E-01 -9.765557E-01
     0.6000   -5.925100E-01  7.642600E-01 -8.871469E-01
     0.6500   -5.474329E-01  7.682912E-01 -7.931019E-01
     0.7000   -4.925646E-01  7.704755E-01 -6.935869E-01
     0.7500   -4.261262E-01  7.712594E-01 -5.853691E-01
     0.8000   -3.511515E-01  7.693949E-01 -4.739445E-01
     0.8500   -2.675274E-01  7.653159E-01 -3.571063E-01
     0.9000   -1.764811E-01  7.589929E-01 -2.346679E-01
     0.9500   -8.270905E-02  7.497935E-01 -1.105340E-01
     1.0000    1.458043E-02  7.386226E-01  1.974132E-02
     1.0500    1.093357E-01  7.248487E-01  1.514173E-01
     1.1000    1.995637E-01  7.089343E-01  2.853551E-01
     1.1500    2.830701E-01  6.912460E-01  4.219137E-01
     1.2000    3.555228E-01  6.717096E-01  5.577523E-01
     1.2500    4.179616E-01  6.513684E-01  6.966698E-01
     1.3000    4.664836E-01  6.299862E-01  8.337639E-01
     1.3500    5.025823E-01  6.085223E-01  9.718075E-01
     1.4000    5.255611E-01  5.871570E-01  1.108643E+00
     1.4500    5.366808E-01  5.664818E-01  1.244989E+00
     1.5000    5.371494E-01  5.469399E-01  1.381301E+00
     1.5500    5.279329E-01  5.287009E-01  1.516889E+00
     1.6000    5.104603E-01  5.122497E-01  1.654406E+00
     1.6500    4.851562E-01  4.972855E-01  1.792115E+00
     1.7000    4.525075E-01  4.841692E-01  1.934443E+00
     1.7500    4.125334E-01  4.721973E-01  2.078946E+00
     1.8000    3.646828E-01  4.613298E-01  2.229962E+00
     1.8500    3.093129E-01  4.508199E-01  2.385462E+00
     1.9000    2.453815E-01  4.403224E-01  2.550490E+00
     1.9500    1.747019E-01  4.290969E-01  2.722274E+00
     2.0000    1.001852E-01  4.166253E-01  2.898744E+00
     2.0500    2.494429E-02  4.025690E-01  3.079590E+00
     2.1000   -4.736374E-02  3.858445E-01  3.264656E+00
     2.1500   -1.123043E-01  3.661241E-01  3.453357E+00
     2.2000   -1.659764E-01  3.444147E-01  3.644424E+00
     2.2500   -2.055179E-01  3.208423E-01  3.836817E+00
     2.3000   -2.292433E-01  2.950604E-01  4.031379E+00
     2.3500   -2.355595E-01  2.657948E-01  4.230768E+00
     2.4000   -2.256521E-01  2.352681E-01  4.425496E+00
     2.4500   -2.031814E-01  2.042159E-01  4.611689E+00
     2.5000   -1.731697E-01  1.735928E-01  4.782225E+00
     2.5500   -1.441960E-01  1.468454E-01  4.902636E+00
     2.6000   -1.194625E-01  1.240114E-01  4.984079E+00
     2.6500   -1.014316E-01  1.064612E-01  5.021001E+00
     2.7000   -9.073284E-02  9.522604E-02  5.020806E+00
     2.7500   -8.369391E-02  8.859943E-02  5.046712E+00
     2.8000   -7.989890E-02  8.539221E-02  5.073033E+00
     2.8500   -7.843609E-02  8.509645E-02  5.110663E+00
     2.9000   -7.789137E-02  8.683471E-02  5.170234E+00
     2.9500   -7.663349E-02  8.926870E-02  5.250928E+00
     3.0000   -7.391922E-02  9.220731E-02  5.353113E+00
     3.0500   -6.881867E-02  9.520943E-02  5.475320E+00
     3.1000   -6.069976E-02  9.784755E-02  5.613996E+00
     3.1500   -4.968254E-02  9.977398E-02  5.761951E+00
     3.2000   -3.583939E-02  1.010100E-01  5.920474E+00
     3.2500   -1.955612E-02  1.012620E-01  6.088840E+00
     3.3000   -2.070805E-03  1.003507E-01  6.262548E+00
     3.3500    1.516912E-02  9.860533E-02  6.437635E+00
     3.4000    3.118969E-02  9.618316E-02  6.613429E+00
     3.4500    4.502675E-02  9.303440E-02  6.788382E+00
     3.5000    5.598756E-02  8.930368E-02  6.960797E+00
     3.5500    6.380888E-02  8.519459E-02  7.129704E+00
     3.6000    6.848189E-02  8.085590E-02  7.293430E+00
     3.6500    7.028181E-02  7.644151E-02  7.449787E+00
     3.7000    6.980945E-02  7.216596E-02  7.597727E+00
     3.7500    6.773039E-02  6.819592E-02  7.737070E+00
     3.8000    6.467997E-02  6.468627E-02  7.867941E+00
     3.8500    6.126971E-02  6.185555E-02  7.991721E+00
     3.9000    5.782336E-02  5.979932E-02  8.111768E+00
     3.9500    5.438840E-02  5.854165E-02  8.232928E+00
     4.0000    5.075409E-02  5.801844E-02  8.359771E+00
     4.0500    4.652743E-02  5.806208E-02  8.495247E+00
